Id	LogicId	GfxLogicId	Description	ImpactType	ImpactTime	BreakSuperArmor	BreakParry	IgnoreBlock	TargetFigure	DamageType	ElementType	DamageValue	DamageRate	LevelRate	BuffDataId	MaxRank	AnimationInfo	LockFrameInfo	AnimationType	MoveMode	CurveMove	AdjustPoint	AdjustAppend	AdjustDegreeXZ	AdjustDegreeY	MaxDist	FallDownTime	OnGroundTime	GetUpTime	IsDeadDisappear	CanBeCancel	IsAbsorbHurt	IsReflect	IsDamageDisappear	IsFightDisappear	IsShootDisappear	IsSkillDisappear	Effect0	Effect1	Effect2	Effect3	Effect4	HitSoundProb	ParamNum	ParamDesc0	Param0	ParamDesc1	Param1	ParamDesc2	Param2	ParamDesc3	Param3	ParamDesc4	Param4	ParamDesc5	Param5	ParamDesc6	Param6	ParamDesc7	Param7
12000402	1	2	刺客普攻四段1（浮空）	1	1000	FALSE			0|1|10	0			1		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.15 0 3 40 0 0 -150	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	0										
12010201	1	1	突斩一段1	1	1000	FALSE			0|1|10	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
12010202	1	2	突斩一段1（浮空）	1	1000	FALSE			0|1|10	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 2 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
12010203	1	1	突斩一段2	1	1000	FALSE			0|1|10	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
12010204	1	2	突斩一段2（浮空）	1	1000	FALSE			0|1|10	0			0.7	0.028	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 2 24 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
12010301	1	1	突斩二段1	1	1000	FALSE			0|1|2|10	0			1.3	0.052	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.1 0 3 5 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	1										
12010302	1	1	突斩二段2	1	1000	FALSE			0|1|2|10	0			1.3	0.052	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.1 0 3 10 0 0 0	0 2 3	0	0.5	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	1										
12010303	1	2	突斩二段1（浮空）	1	1000	FALSE			0|1|10	0			1.3	0.052	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 3 3 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	1										
12010304	1	2	突斩二段2（浮空）	1	1000	FALSE			0|1|10	0			1.3	0.052	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.2 0 10 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	1										
12020101	1	2	上挑1	1	1000	FALSE			0|1|10	0			0	0	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 10 0 0 -50	0 3 3	0	0.5	0.5	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
12020102	1	2	上挑2	1	1000	FALSE			0|1|10	0			0	0	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 10 5 0 0 -50	0 3 3	0	0.5	0.5	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
12020103	1	2	上挑3	1	1000	FALSE			0|1|10	0			3	0.12	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 20 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
12020201	1	2	飞踢1	1	1000	FALSE			0|1|10	0			0.8	0.032	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.1 0 20 10 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
12020301	1	2	追加一段1	1	1000	FALSE			0|1|10	0			0.6	0.024	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 5 4 0 -10 -40	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
12020302	1	2	追加一段2	1	1000	FALSE			0|1|10	0			0.6	0.024	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 5 4 0 -10 -40	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
12020401	1	2	追加二段1	1	1000	TRUE	TRUE		0|1|2|10	0			5	0.2	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	1	0 0.15 0 30 -10 0 0 0 0.35 0 3 0 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-85	怒气值	1										
12030201	1	2	风刃杀一段1	1	1000	FALSE			0|1|10	0			2.4	0.096	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0	0 0.18 0 60 0 0 -40 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
12030202	1	1	风刃杀一段1聚怪无伤害	1	1000	FALSE			0|1|10	0			0		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	1	0 0.12 0 0 -20 0 0 0	0 0 0 	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	0	怒气值	0										
12030301	1	2	风刃杀二段1	1	1000	FALSE			0|1|10	0			1.2	0.048	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	1	0 0.1 0 10 0 0 0 0	0 3 2	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
12030302	1	2	风刃杀二段2	1	1000	FALSE			0|1|10	0			1.2	0.048	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	1	0 0.1 -24 10 -8 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
12030303	1	2	风刃杀二段无伤害	1	1000	FALSE			0|1|10	0			0		0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	1	0 0.1 -24 10 -8 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
12040101	1	0	瞬身受身	1	1000	FALSE			0|1|10	1			1	0.04	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
12050101	1	1	瞬身斩 前斩 伤害	1	1000	TRUE	TRUE		0|1|2|10	0			4	0.16	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000302					3	延时	0	HP伤害	-100	怒气值	1										
12050102	1	2	瞬身斩 前斩 伤害（浮空）	1	1000	TRUE	TRUE		0|1|2|10	0			4	0.16	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000302					3	延时	0	HP伤害	-100	怒气值	1										
12050201	1	1	瞬身斩 后斩 伤害	1	1000	TRUE	TRUE		0|1|2|10	0			9	0.36	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301					3	延时	0	HP伤害	-100	怒气值	1										
12050202	1	2	瞬身斩 后斩 伤害（浮空）	1	1000	TRUE	TRUE		0|1|2|10	0			9	0.36	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301					3	延时	0	HP伤害	-100	怒气值	1										
12060101	1	1	影袭一段1 伤害	1	1000	FALSE			0|1|10	0			1.5	0.06	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12060102	1	2	影袭一段1 伤害（浮空）	1	1000	FALSE			0|1|10	0			1.5	0.06	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 5 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12060201	1	1	影袭二段1 伤害	1	1000	FALSE			0|1|10	0			1.5	0.06	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12060202	1	1	影袭二段2 伤害	1	1000	FALSE			0|1|10	0			1.5	0.06	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12060203	1	2	影袭二段1 伤害（浮空）	1	1000	FALSE			0|1|10	0			1.5	0.06	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12060204	1	2	影袭二段2 伤害（浮空）	1	1000	FALSE			0|1|10	0			1.5	0.06	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 5 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12060301	1	1	影袭三段1 伤害	1	1000	FALSE			0|1|10	0			3.3	0.132	0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	2	0	0 0.1 0 0 5 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12060302	1	2	影袭三段1 伤害（浮空）	1	1000	FALSE			0|1|10	0			3.3	0.132	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 10 15 0 0 -100 0.25 0 0 0 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402				3	延时	0	HP伤害	-100	怒气值	1										
12080101	4	0	影子模仿互换（无伤害）	1	5000	FALSE			0|1|2|10	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150301						2	技能类型	8	第一击ID	120142		0										
12070101	1	1	地面冻结效果（无伤害）	1	10000	TRUE	TRUE		0|1|2|3|10	0		0	0		0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 15 0	0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	0										
12070201	1	2	穿梭效果（无伤害）	1	10000	TRUE	TRUE		0|1|2|3|10	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.1 0 12 0 0 0 0 1 0 1 0 0 30 0 2 0 0.2 0 0 30 0 2 0 -0.2 0 0 30 0 1 0 -1 0 0 30 0 0.2 0 0 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606						3	延时	0	HP伤害	-100	怒气值	0										
12070301	1	2	EX浮空攻击一段	1	1000	TRUE	TRUE		0|1|2|3|10	0			4		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.1 0 2 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606	12000701					3	延时	0	HP伤害	-100	怒气值	1										
12070302	1	2	EX浮空攻击二段	1	1000	TRUE	TRUE		0|1|2|3|10	0			6		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.4 0 10 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000601|12000602|12000603|12000604|12000605|12000606	12000701					3	延时	0	HP伤害	-100	怒气值	1										
12100101	1	1	风神落一击伤害	1	1000	TRUE	TRUE		0|1|2|10	0			1.4	0.056	0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	1|2	0	0 0.2 0 0 10 0 0 0	0 3 2	1	1	1	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	1										
12100102	1	2	风神落一击伤害（浮空）	1	1000	TRUE	TRUE		0|1|2|10	0			1.4	0.056	0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	1|2	0	0 0.2 0 10 10 0 0 0	0 3 2	1	1	1	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	1										
12100103	1	1	风神落二击伤害	1	1000	TRUE	TRUE		0|1|2|10	0			1.4	0.056	0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	2	0	0 0.1 0 0 5 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	0										
12100104	1	2	风神落二击伤害（浮空）	1	1000	TRUE	TRUE		0|1|2|10	0			1.4	0.056	0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	2	0	0 0.1 0 0 5 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-100	怒气值	0										
12100105	1	2	风神落三击伤害	1	1000	TRUE	TRUE		0|1|2|10	0			1.4	0.056	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1	0	0 0.2 0 10 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-85	怒气值	0										
12100106	1	2	风神落四击挑起伤害	1	1000	TRUE	TRUE		0|1|2|10	0			1.4	0.056	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	1	0 0.15 0 10 0 0 0 0 0.15 0 5 0 0 10 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-85	怒气值	1										
12100107	1	2	风神落周围落地伤害	1	1000	TRUE	TRUE		0|1|2|10	0			7	0.28	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	1	0 0.15 0 30 10 0 0 0 0.15 0 5 2 0 10 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-85	怒气值	1										
12100108	1	2	风神落目标落地伤害	1	1000	TRUE	TRUE		0|1|2|10	0			7	0.28	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	1	0 0.18 0 20 0 0 -20 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000301	12000302				3	延时	0	HP伤害	-85	怒气值	1										
12110101	1	1	小飞镖	1	1000	FALSE			0|10	0			0.5		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.1 0 0 8 0 0 -50	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	0										
12110102	1	2	大飞镖	1	1000	FALSE			0|1|10	0			1.2	0.048	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	1	0 0.1 32 1 -10 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106						3	延时	0	HP伤害	-100	怒气值	1										
12130101	1	2	格挡反击	1	1000	TRUE	TRUE		0|1|2|10	0			4	0.16	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.1 0 0 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000302					3	延时	0	HP伤害	-100	怒气值	1										
12140101	1	2	EX爆气	1	1000	TRUE	TRUE		0|1|2|10	0			4	0.16	0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	1	0 0.1 0 0 40 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106	12000302					3	延时	0	HP伤害	-100	怒气值	1										
#npc效果																										10																																		
30010001	1	1	bluelf test	1	500	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005						3	延时	0	HP伤害	-100	怒气值	1										
30010002	1	2	hitfly test	1	2500	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.2 0 15 12 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005						3	延时	0	HP伤害	-100	怒气值	1										
30010003	2	0	怪物10秒霸体	1	10000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								1	霸体类型	0														
30010004	2	0	怪物技能出招0.8秒霸体	1	800	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
30010005	6	0	盾牌格挡伤害减免	1	10000	FALSE			0|1|2	0				0	0	0						0 5 3								FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10007						1	受伤系数	0.1														
30010006	5	0	去除盾牌格挡伤害减免	1	1000	FALSE			0|1|2	0				0	0	0						0 5 3								FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								2	去除状态id	30010005	类型id：0=impactid，1=logicid，2=gfxid	0												
30010007	7	0	格挡反击	1	10000	FALSE			0|1|2	0				0	0	0						0 5 3								FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								4	技能id	320202	反击效果	30010008	反击特效	Monster_FX/Campaign_Desert/01_TLPMArmy/6_Mon_GeDangBaoDian_01|Bone001	格挡弹开范围	3								
30010008	1	1	格挡反击效果	1	10000	TRUE			0|1|2	0			2	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	1	0 0.3 0 0 7 0 0 -15	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
30010009	8	0	小boss通用护盾impact伤害吸收	1	100000	FALSE			0|1|2	0		0		0	0	0				0	1 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	1 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						 		2	破盾伤害	0.15	盾の特效	Monster_FX/Campaign_Wild/6_Monster_HuDun_01												
30010010	9	0	小boss通用护盾impact连击破盾	1	100000	FALSE			0|1|2	0		0		0	0	0				0	1 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	1 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	破盾次数	10	刷新间隔	12	盾の特效	Monster_FX/Campaign_Wild/6_Monster_HuDun_02										
30010011	10	0	荆棘buff	1	5000	FALSE			0|1|2	0		0		0	0	0				0	1 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	1 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10011						1	反伤百分比	0.03														
30010012	8	0	小boss通用护盾impact伤害吸收（精英关卡1-7BOSS用）	1	100000	FALSE			0|1|2	0		0		0	0	0				0	1 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	1 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						 		2	破盾伤害	0.5	盾の特效	Monster_FX/Campaign_Wild/6_Monster_HuDun_01												
30010013	8	0	小boss通用护盾impact伤害吸收（精英关卡1-7BOSS用）	1	100000	FALSE			0|1|2	0		0		0	0	0				0	1 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	1 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						 		2	破盾伤害	1	盾の特效	Monster_FX/Campaign_Wild/6_Monster_HuDun_01												
30010014	8	0	小boss通用护盾impact伤害吸收（普通关卡2-7~2-9BOSS用）	1	100000	FALSE			0|1|2	0		0		0	0	0				0	1 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	1 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						 		2	破盾伤害	0.8	盾の特效	Monster_FX/Campaign_Wild/6_Monster_HuDun_01												
30010015	2	0	怪物2.5秒霸体	1	2500	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								1	霸体类型	0														
30010100	2	0	哥布林精英自身霸体	1	3000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								1	霸体类型	0														
30010101	1	1	哥布林精英旋风斩	1	500	FALSE			0|1|2	0			1.1	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		1|2	0	0 0.3 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005						3	延时	0	HP伤害	-100	怒气值	1										
30010201	1	1	哥布林精英挥砍	1	500	FALSE			0|1|2	0			1.2	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		1|2	0	0 0.12 0 0 10 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005						3	延时	0	HP伤害	-100	怒气值	1										
30010301	1	1	哥布林小斧挥砍	1	500	FALSE			0|1|2	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 8 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
30010401	1	1	哥布林小斧跳砍	1	500	FALSE			0|1|2	0				0	0	0	0 0.1 3 0.2 1.5		1|2	0	0 0.1 0 0 8 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
